鄉鎮市區,交易標的,土地區段位置/建物區段門牌,土地移轉總面積(平方公尺),都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積(平方公尺),建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價(元),單價(元/平方公尺),車位類別,車位移轉總面積(平方公尺),車位總價(元),備註,編號
The villages and towns urban district,transaction sign,land sector position/building sector house number plate,land shifting total area (square meter),the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year, month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price (Yuan),the unit price (a Yuan/square meter),the berth category,berth shifting total area (square meter),the berth total price (Yuan),the note,serial number
板橋區,房地(土地+建物),新北市板橋區合宜一路1~30號,23.7,住,,,1060523,土地1建物1車位0,九層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,141.86,3,2,2,有,有,7783195,54865,,0.0,0,,RPVRMLMKPHNFFAF98CA
板橋區,房地(土地+建物)+車位,新北市板橋區合宜一路121~150號,25.68,住,,,1011009,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,180.35,3,2,2,有,有,9648795,53500,坡道平面,31.65,0,,RPWRMLMKPHNFFAF09CA
板橋區,房地(土地+建物)+車位,新北市板橋區合宜一路121~150號,25.02,住,,,1060525,土地1建物1車位1,二十一層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,179.26,3,2,2,有,有,9534506,53188,坡道平面,31.65,0,,RPOSMLMKPHNFFAF38CA
板橋區,房地(土地+建物)+車位,新北市板橋區合宜一路121~150號,24.36,住,,,1060519,土地1建物1車位1,十九層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,173.5,3,2,2,有,有,9163195,52814,坡道平面,31.65,0,,RPQSMLMKPHNFFAF58CA
板橋區,房地(土地+建物)+車位,新北市板橋區合宜一路121~150號,25.02,住,,,1011001,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,179.26,3,2,2,有,有,9534506,53188,坡道平面,31.65,0,,RPSSMLMKPHNFFAF78CA
板橋區,房地(土地+建物)+車位,新北市板橋區吳鳳路61~90號,16.8,住,,,1061210,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070328,73.53999999999999,1,1,1,有,有,11000000,143983,升降機械,7.56,1500000,,RPWNNLMKPHNFFAF78CA
板橋區,房地(土地+建物)+車位,新北市板橋區吳鳳路61~90號,16.8,住,,,1060301,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070328,73.53999999999999,1,1,1,有,有,10900000,143983,升降機械,7.56,1400000,,RPXNNLMKPHNFFAF88CA
板橋區,房地(土地+建物)+車位,新北市板橋區樂群路121~150號,32.26,住,,,1010831,土地1建物1車位1,二層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,218.48000000000002,4,2,2,有,有,11759049,53822,坡道平面,31.65,0,向政府機關申購之案件。,RPVSMLNKPHNFFAF56CA
板橋區,房地(土地+建物)+車位,新北市板橋區樂群路121~150號,32.26,住,,,1010821,土地1建物1車位1,十九層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,219.94,4,2,2,有,有,11846849,53864,坡道平面,31.65,0,向政府機關申購之案件。,RPWSMLNKPHNFFAF66CA
板橋區,房地(土地+建物),新北市板橋區樂群路151~180號,13.17,住,,,1011101,土地1建物1車位0,三層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070104,78.83,2,2,1,有,有,4316208,54753,,0.0,0,向政府機關申購之案件。,RPXSMLNKPHNFFAF76CA
